job_aptitude_exam,same_industry,unexcused_absences,hs_gpa,job_offered,good_behavior,high_school,enrolled_late,instructor,sensitive_01,sensitive_02,sensitive_03,sensitive_04,sensitive_05,sensitive_06,sensitive_07,sensitive_08,sensitive_09,sensitive_10,sensitive_11,sensitive_12,sensitive_13,sensitive_14,sensitive_15,sensitive_17,sensitive_18,sensitive_19,sensitive_20,sensitive_22,sensitive_23,sensitive_24,sensitive_25
107.0,0,0,3.5189999999999997,1,,54,0,inst_4,-1.65,-0.7,0.5,-0.46,0,0,0.38,-0.67,1.22,,-0.81,0.09,-0.92,-4.237480000000001,0,0,0,0.63,0,0,-0.38,0,-0.31
90.0,0,4,2.93,1,0.0,201,0,inst_5,-1.43,-0.71,2.22,0.2,1,0,-0.92,-0.52,-0.63,0.0,-1.05,0.87,0.43,0.2599,1,1,0,0.7,1,0,-0.18,1,2.27
93.0,0,0,3.542,0,1.0,194,0,inst_6,-1.12,0.84,-1.0,0.08,1,0,-0.27,0.58,0.23,,-1.85,0.27,0.48,0.7001599999999999,0,0,0,1.94,0,1,1.35,1,-0.55
75.0,0,5,2.8560000000000003,0,1.0,320,0,inst_3,1.04,-1.32,-0.33,0.49,0,1,0.04,1.42,-0.64,0.0,1.06,-0.02,1.67,3.7695199999999995,1,1,1,0.71,0,0,0.46,1,0.39
99.0,0,0,3.4019999999999997,1,1.0,287,0,inst_4,0.29,-0.1,1.33,-0.63,0,0,-0.19,0.28,-0.63,,0.89,0.0,2.25,6.6545000000000005,1,1,0,-1.42,1,0,0.06,0,0.2
95.0,0,5,2.925,0,1.0,321,0,inst_3,0.74,-0.35,1.24,0.71,1,0,0.92,-0.46,1.64,0.0,-0.48,-0.53,-1.26,-4.685499999999998,0,1,0,-0.38,0,1,-2.09,0,0.28
110.0,0,1,3.173,1,0.0,31,0,inst_6,-1.13,-0.16,-0.59,-1.99,0,0,1.29,0.69,0.31,1.0,-0.56,-0.78,-0.23,-1.7297900000000002,0,1,0,-1.6,0,0,-0.74,1,0.14
115.0,0,1,2.888,1,0.0,322,0,inst_9,1.77,-0.63,1.45,0.16,0,0,0.65,0.04,2.25,1.0,-0.62,0.57,1.37,2.9565599999999996,0,1,0,0.09,1,0,0.09,1,-0.08
91.0,0,2,3.491,1,1.0,294,0,inst_4,-0.06,-0.75,-0.33,-0.18,0,1,-1.29,0.34,-1.59,0.0,-0.87,-0.67,0.97,2.38627,0,1,0,-0.69,0,0,-1.04,0,-0.07
107.0,0,2,3.4819999999999998,1,1.0,223,0,inst_5,-0.23,0.53,2.14,-1.5,0,0,-1.19,1.63,-0.11,,-0.25,0.7,-0.62,-3.15884,1,1,0,0.34,1,1,0.86,1,0.44
97.0,0,2,2.148,1,1.0,323,0,inst_6,0.07,-0.83,0.6,0.02,0,1,0.06,-0.99,0.11,,1.54,0.1,-0.19,-1.40812,1,1,1,-0.31,0,1,0.21,0,-0.81
110.0,0,0,2.206,1,0.0,52,0,inst_2,-0.06,-1.31,0.02,-0.7,0,1,0.25,-1.35,1.15,1.0,-0.04,-1.27,0.36,-0.20584,0,0,0,-0.21,1,1,0.1,0,-0.2
104.0,0,2,2.616,1,,200,0,inst_4,1.14,0.23,0.35,-0.81,0,0,-1.2,0.19,1.43,,0.11,0.5,0.57,0.49112,0,1,1,1.26,0,1,0.8,0,-0.33
92.0,0,3,3.451,1,0.0,293,0,inst_8,0.04,0.54,1.23,-0.27,1,0,-0.46,-0.71,0.12,,0.17,0.23,0.22,-0.24078000000000002,0,0,0,-1.25,0,1,1.01,1,-1.61
88.0,0,1,2.31,1,0.0,324,0,inst_4,1.25,0.47,0.17,1.55,1,0,-0.23,-0.15,-3.02,1.0,-0.35,0.29,-0.04,-1.0924,0,1,1,-0.81,1,0,1.71,1,-0.3
98.0,0,2,3.353,1,0.0,200,0,inst_6,0.16,1.28,-0.35,-0.37,0,0,0.45,-0.7,-0.6,,-0.02,-2.21,0.34,0.14002000000000026,0,0,0,-2.12,0,1,1.35,1,0.55
97.0,0,1,3.272,1,0.0,325,0,inst_2,0.14,-0.08,0.17,2.2,1,1,-0.84,-1.12,0.39,,1.16,0.61,-0.86,-3.8139199999999995,1,0,0,-0.55,1,0,0.42,0,-0.41
81.0,0,2,2.504,1,,326,0,inst_11,0.24,0.83,-1.65,-1.33,1,0,0.89,1.23,0.36,0.0,-0.05,-1.14,-1.63,-5.0815199999999985,0,0,1,1.45,0,0,-0.71,0,-0.3
111.0,0,0,3.255,1,1.0,44,0,inst_2,-1.18,-1.17,1.71,0.35,1,1,2.99,1.64,0.67,1.0,-0.68,1.32,-2.09,-7.802949999999999,1,0,1,1.8,0,1,0.12,1,-1.29
97.0,0,2,3.221,1,0.0,327,0,inst_2,0.51,0.05,1.01,0.78,1,0,0.49,0.4,-0.01,,0.86,-0.86,-0.46,-2.4816599999999998,0,0,0,0.13,1,1,0.32,0,1.63
107.0,0,2,3.35,1,0.0,265,0,inst_8,-0.73,1.07,-2.52,-0.06,1,1,-1.03,1.06,1.01,1.0,-0.55,-1.25,-2.52,-9.442,1,0,0,0.63,1,1,1.25,1,-0.66
108.0,0,1,3.485,1,1.0,108,0,inst_6,0.43,0.87,0.56,-1.36,0,0,0.09,1.57,-1.71,1.0,-1.02,-1.75,0.44,0.5333999999999999,0,0,1,0.51,0,0,1.76,0,0.51
100.0,0,3,3.498,0,0.0,118,0,inst_4,-1.04,0.55,0.13,-0.04,0,0,-0.8,-0.09,1.0,,-0.85,1.36,-1.06,-4.70788,0,1,0,1.4,0,1,-2.63,0,0.9
116.0,0,2,3.364,1,0.0,328,0,inst_4,0.01,1.02,0.22,0.1,1,0,0.36,0.49,0.78,1.0,0.81,-0.83,-0.09,-1.3027600000000001,0,1,0,-0.75,0,0,0.53,1,1.07
107.0,0,2,3.123,1,0.0,206,0,inst_4,0.68,-0.01,1.69,-1.18,0,0,0.85,0.27,0.56,,-0.0,0.12,-0.68,-3.1236400000000004,0,1,1,0.45,0,0,-0.13,1,1.48
108.0,0,1,3.343,1,1.0,134,0,inst_5,1.45,-0.21,-0.35,-0.14,0,1,0.98,-0.85,1.22,0.0,0.52,0.27,0.48,0.6046399999999998,1,1,1,0.28,1,1,-0.77,0,-1.3
120.0,0,1,3.647,1,0.0,329,0,inst_5,1.3,1.2,-0.27,-1.15,1,1,-0.89,0.53,-0.54,,-0.36,-0.04,-0.09,-1.32823,1,1,1,3.0,1,0,-0.24,0,0.02
96.0,0,1,3.273,1,1.0,330,0,inst_12,1.1,0.5,1.52,-0.15,0,0,-1.44,-0.16,0.4,,-1.53,-0.2,-0.49,-2.60377,0,1,1,0.67,1,0,-1.66,1,0.86
108.0,0,0,3.3080000000000003,1,0.0,85,0,inst_4,2.58,0.98,-0.94,-0.47,1,0,-1.55,1.64,0.48,,0.04,-0.35,-0.77,-3.54716,0,1,0,-0.03,0,1,2.27,0,1.65
112.0,0,2,3.1660000000000004,1,,256,0,inst_2,0.85,0.24,-1.18,-0.68,0,1,-0.61,0.22,-1.52,1.0,0.31,-1.68,1.6,4.0656,1,0,1,-1.87,0,0,-0.45,1,0.24
88.0,0,1,2.948,1,0.0,252,0,,0.07,-2.57,0.77,0.71,1,0,0.33,0.47,-0.61,,-1.01,-0.56,-0.76,-3.24048,1,0,0,0.6,1,1,-0.45,0,-0.68
91.0,0,3,3.043,1,1.0,192,0,inst_7,-0.14,-1.19,0.3,-0.02,1,0,0.08,0.43,-2.33,,-0.38,-0.09,0.21,-0.36096999999999996,1,1,1,0.86,0,1,-0.2,0,-0.58
96.0,0,0,3.54,1,,331,0,inst_4,1.23,0.66,-1.38,0.55,1,0,0.02,0.24,1.19,1.0,0.1,-0.56,-0.61,-3.1594,1,1,1,-2.39,0,0,0.15,1,0.86
103.0,0,0,3.5410000000000004,1,0.0,298,0,inst_6,0.08,0.08,-0.8,1.45,0,0,-1.17,0.5,-0.22,,-1.98,0.59,-1.25,-5.42625,1,1,0,-0.49,0,0,0.23,0,-0.08
93.0,0,0,3.42,1,1.0,316,0,inst_7,1.27,-0.73,0.9,-0.75,0,0,0.71,-0.46,-1.15,,0.31,-0.41,-0.59,-3.0178,0,0,0,-1.33,1,1,-1.49,0,0.29
78.0,0,2,3.515,1,0.0,332,0,inst_7,0.02,1.16,0.9,0.18,0,1,0.36,-0.02,0.98,,-0.05,0.69,-3.69,-13.97035,0,1,1,-0.73,1,1,0.17,1,-1.25
86.0,1,1,3.75,1,0.0,56,0,inst_6,-0.72,0.89,0.69,-0.41,1,1,0.57,-1.55,-0.97,0.0,0.96,-0.09,0.77,1.8875,0,0,0,-1.6,0,1,-0.03,0,1.13
88.0,0,7,3.41,1,1.0,333,0,inst_3,1.3,1.8,-0.33,-0.92,0,1,-1.17,-0.61,-1.47,0.0,0.45,0.86,-0.53,-2.8073,1,1,0,-0.49,1,1,-0.78,1,-0.36
92.0,0,1,3.713,1,0.0,74,0,inst_6,1.23,1.04,-1.51,0.69,0,0,0.32,-0.64,-1.76,,-0.34,-0.83,-0.2,-1.7426,1,0,1,0.19,0,0,-0.39,1,1.3
86.0,0,0,3.67,1,0.0,166,0,inst_4,1.25,0.87,0.49,0.27,0,1,0.78,0.48,-2.31,,-1.77,0.05,0.3,0.10099999999999998,1,1,1,2.16,0,0,-0.18,0,-1.87
92.0,0,0,3.6639999999999997,0,0.0,171,0,,-0.24,0.93,0.27,-0.76,1,0,0.5,1.78,0.86,,-0.59,-0.06,1.02,2.7372799999999997,1,1,0,-1.65,1,0,0.25,1,-0.62
102.0,0,1,3.611,1,0.0,334,0,inst_4,0.0,0.11,-0.94,0.86,1,0,-0.15,-1.57,-1.73,1.0,0.6,-1.88,-1.04,-4.75544,0,1,0,-0.18,0,0,-0.71,1,-0.49
100.0,0,2,3.634,1,,98,0,inst_7,0.99,-0.92,0.24,-0.71,0,0,1.3,-0.33,0.66,,0.15,-0.22,1.33,3.83322,1,0,0,-0.38,1,1,-1.41,0,-0.6
83.0,0,0,3.5669999999999997,1,1.0,18,0,inst_4,-0.05,0.98,0.07,-0.77,1,0,1.03,0.95,0.68,0.0,-0.02,0.41,-0.36,-2.28412,0,1,1,0.85,0,0,1.09,1,0.15
98.0,0,0,3.323,1,0.0,80,0,inst_3,0.59,-0.15,1.37,0.94,0,0,-0.25,1.19,0.86,,-0.22,0.62,-1.28,-5.25344,0,0,1,0.15,1,0,1.69,0,2.07
113.0,0,0,2.699,1,1.0,27,0,,-1.23,0.74,0.13,0.04,0,1,-1.33,0.28,-0.93,,-0.06,-0.91,0.43,0.16056999999999988,0,0,1,-1.46,0,0,-2.14,1,1.87
119.0,0,1,3.6919999999999997,1,0.0,335,0,inst_4,0.31,0.61,0.58,1.38,0,1,-0.45,0.73,0.42,0.0,-2.75,-0.85,0.79,1.9166800000000004,1,0,0,0.2,0,0,-0.24,1,0.13
104.0,0,0,2.503,1,0.0,149,0,inst_4,2.31,0.3,-0.31,1.22,0,1,-0.07,0.78,-0.67,0.0,1.66,-1.53,-0.31,-1.77593,0,0,0,-0.1,0,0,-1.42,1,-0.21
97.0,0,2,,1,1.0,336,0,inst_4,0.67,-1.9,-0.68,-0.76,0,1,0.78,-1.19,-0.38,,-0.12,0.43,-1.9,-6.5138,1,1,1,3.17,0,1,-0.39,1,0.03
100.0,0,3,2.8960000000000004,1,0.0,337,0,inst_7,-0.37,-0.4,0.46,-0.92,0,0,0.81,-1.14,-1.87,0.0,1.72,0.8,0.7,1.0271999999999997,0,0,0,0.37,0,0,-1.29,0,-0.26
90.0,0,3,3.321,1,0.0,338,0,inst_4,-0.42,-1.5,0.71,0.21,0,1,1.1,-0.35,0.18,1.0,-0.12,-1.15,0.56,0.8597600000000003,0,1,0,-0.12,0,0,1.3,0,1.02
108.0,0,2,3.1010000000000004,1,1.0,17,0,inst_4,1.08,1.14,-0.97,1.58,1,1,1.12,-0.11,0.18,,0.02,-1.85,-0.56,-2.73656,0,1,1,0.22,1,1,-0.16,1,1.05
106.0,0,2,2.8760000000000003,1,0.0,53,0,inst_9,0.93,-2.05,0.72,-0.22,1,0,-0.48,-1.26,0.95,,-1.54,-0.29,0.17,-0.51108,0,0,1,1.64,1,0,1.29,0,0.3
91.0,0,2,2.833,1,0.0,336,0,inst_1,0.68,0.1,-0.3,-1.25,1,1,0.41,-0.79,-0.98,,1.33,1.26,0.28,-0.20675999999999986,0,0,1,0.23,0,0,-0.73,0,-0.1
81.0,0,1,3.358,1,,284,0,inst_2,-0.46,0.68,0.94,1.33,1,0,0.85,-1.2,-1.94,,1.2,-1.21,1.32,3.4325600000000005,1,1,1,1.8,1,1,0.76,0,-1.53
103.0,0,2,2.7560000000000002,1,0.0,230,0,inst_8,1.37,-0.64,-0.54,-0.87,1,1,-0.07,-0.05,0.46,1.0,-0.74,0.41,0.72,0.98432,1,0,0,-0.23,1,0,-0.12,0,0.47
104.0,0,1,2.377,1,1.0,126,0,inst_4,-1.0,0.61,0.89,-0.38,0,0,1.04,-0.05,0.01,,0.28,-0.58,-0.23,-1.54671,0,0,1,0.23,0,1,-0.62,0,0.16
87.0,1,1,2.577,1,1.0,339,0,inst_6,1.75,0.92,0.32,-0.07,0,1,0.55,1.48,0.01,0.0,-0.63,0.39,0.78,1.0100600000000002,1,1,0,0.77,0,1,1.27,0,0.85
105.0,0,3,2.78,1,0.0,340,0,inst_6,-0.32,0.02,0.94,0.83,1,1,0.95,1.65,1.05,,0.28,-0.38,0.6,0.6679999999999999,0,1,0,0.37,1,1,1.97,1,-1.01
107.0,0,1,3.4619999999999997,1,0.0,250,0,inst_7,-1.04,-0.51,1.53,-0.93,1,1,1.2,-0.2,1.44,1.0,-0.12,-0.51,0.96,2.3235200000000003,1,0,1,0.55,0,0,1.23,1,1.16
96.0,0,0,3.199,1,0.0,293,0,inst_8,-2.06,0.85,-0.51,-0.65,1,1,-0.99,-0.13,0.37,,-0.74,-0.33,-0.05,-1.15995,0,0,1,-0.81,1,1,-0.26,0,-1.5
102.0,0,1,3.125,1,0.0,159,0,inst_5,0.23,-0.73,1.71,-0.32,1,1,0.15,-1.3,0.57,0.0,0.11,0.0,1.62,4.0625,0,0,1,2.2,0,1,1.14,1,1.08
99.0,0,1,3.408,0,0.0,300,0,inst_5,-1.91,-0.55,0.61,-0.33,1,0,-0.29,0.28,-0.57,,-0.68,-1.68,-0.59,-3.01072,0,0,0,1.23,1,1,0.41,0,-0.17
97.0,0,3,3.0860000000000003,0,0.0,161,0,inst_2,0.97,-0.17,1.08,-0.34,1,1,-0.38,0.4,-0.96,,0.56,-0.35,0.2,-0.3828,1,1,1,1.62,1,0,-0.26,1,0.09
95.0,0,2,3.113,1,1.0,341,0,inst_3,-0.42,-0.27,1.23,2.13,0,0,0.08,-0.61,-1.19,,0.06,0.1,0.54,0.6810200000000002,1,0,0,-1.0,0,0,-2.13,0,-0.78
98.0,0,0,3.2260000000000004,1,0.0,94,0,inst_2,-0.95,-0.26,1.66,-0.24,1,1,1.82,-1.05,-0.96,,0.42,0.02,-1.34,-5.32284,1,0,1,-0.08,1,1,0.02,0,1.52
100.0,0,1,3.2739999999999996,1,0.0,55,0,inst_1,0.32,0.66,0.17,1.03,0,0,-1.62,0.17,0.44,,0.1,0.41,-0.72,-3.3572800000000003,1,0,0,-0.45,1,0,1.15,0,-0.88
108.0,0,1,3.219,1,0.0,113,0,inst_4,2.21,0.46,0.28,0.08,0,1,0.58,0.78,-1.3,,-0.28,1.22,-0.69,-3.22111,1,0,0,0.39,0,1,-0.1,0,1.96
69.0,0,0,3.185,0,1.0,43,0,inst_6,0.85,-1.01,-0.26,0.97,0,1,2.34,-0.08,-0.8,,-0.06,-0.31,-0.56,-2.7836000000000003,0,1,0,0.23,0,0,-0.51,0,1.25
102.0,0,1,3.3689999999999998,1,,202,0,inst_6,0.68,-0.88,0.59,-0.52,1,0,-1.17,1.2,0.62,1.0,0.56,-0.32,0.83,1.7962700000000005,1,0,1,-1.22,1,1,0.17,0,0.44
101.0,0,4,3.3930000000000002,1,0.0,342,0,inst_6,0.38,0.08,-0.72,0.32,0,1,0.3,0.14,-0.23,,-1.65,1.02,-0.39,-2.32327,0,1,0,0.26,1,1,0.08,1,0.4
116.0,0,0,3.227,1,0.0,50,0,inst_3,0.75,1.49,-0.48,0.71,0,0,0.59,0.42,0.57,,-0.03,-1.1,-0.4,-2.2908,0,1,0,0.24,0,1,0.1,0,0.61
97.0,0,2,3.6310000000000002,1,0.0,96,0,inst_4,0.3,0.84,-1.25,-0.15,1,1,0.91,0.73,-0.76,,0.05,-1.3,0.33,0.1982299999999999,1,0,1,0.63,1,1,1.73,1,0.52
107.0,0,1,3.806,1,0.0,213,0,inst_8,-1.4,-0.59,-0.48,-1.99,1,0,-0.96,-0.27,1.15,0.0,2.39,0.2,-0.52,-2.97912,1,1,1,-0.58,0,1,0.31,1,1.34
101.0,0,1,3.304,0,0.0,266,0,inst_9,-1.3,-0.13,-0.0,1.29,1,1,1.62,-0.41,0.31,,1.08,-0.72,-0.17,-1.56168,1,0,1,-1.27,1,1,0.41,0,0.32
88.0,0,2,3.647,1,1.0,193,0,inst_1,0.13,1.33,-0.31,1.26,1,0,1.19,0.82,1.93,1.0,0.19,0.11,-0.13,-1.47411,1,1,1,1.14,0,1,-0.63,0,0.19
112.0,0,2,1.926,1,,246,0,inst_5,1.46,1.12,1.72,0.45,1,1,1.92,1.47,-0.8,,-0.95,-1.59,0.35,-0.3259000000000001,1,0,0,-0.51,0,1,1.49,1,-1.87
82.0,0,4,2.766,1,0.0,105,0,inst_3,0.59,-0.24,-0.94,-0.86,0,0,-1.12,-0.23,0.58,,-0.18,-0.55,1.28,2.54048,1,1,1,0.36,0,0,0.1,1,-0.58
110.0,0,3,2.335,1,0.0,148,0,inst_5,0.29,0.98,-0.24,-0.32,1,0,-0.83,-2.22,-1.13,,-1.16,0.81,-2.12,-5.9502000000000015,0,1,0,-1.34,1,0,-0.62,0,-0.52
99.0,0,1,2.759,1,0.0,225,0,inst_5,-1.89,-0.33,-1.41,0.14,0,1,1.57,0.65,0.05,1.0,-0.6,-1.35,-0.01,-1.02759,1,1,0,0.05,1,0,0.15,1,-0.41
118.0,0,3,3.35,1,1.0,334,0,inst_7,-1.77,-0.56,0.36,0.45,0,0,-0.15,-0.24,0.81,1.0,-0.81,0.25,-0.71,-3.3785,0,1,0,1.12,0,1,0.58,1,-1.88
100.0,0,3,2.917,1,0.0,287,0,inst_6,-0.3,2.34,0.33,0.11,1,0,-0.69,1.41,-1.12,,-1.67,-0.21,0.37,0.07928999999999986,0,0,1,0.42,1,0,0.04,0,-0.78
117.0,0,0,2.905,1,0.0,32,0,inst_4,0.52,-0.05,0.89,1.67,0,1,1.01,0.11,1.12,,-0.17,-0.47,0.75,1.17875,1,1,0,0.45,1,0,-0.44,1,-0.1
96.0,0,1,3.699,1,0.0,219,0,inst_3,-1.15,-0.8,-1.51,1.56,0,1,0.8,1.52,-1.45,,-0.74,-0.98,0.77,1.8482299999999998,1,0,1,-0.12,1,1,-1.77,1,0.23
96.0,0,3,,1,,343,0,inst_7,-1.87,-0.43,-1.74,1.48,1,0,1.41,0.84,0.05,,-0.53,0.29,0.77,1.09517,0,0,0,-0.2,0,1,0.1,0,-0.79
100.0,0,1,3.563,1,1.0,344,0,inst_6,-1.05,-0.62,0.83,0.06,0,0,0.98,-0.01,-0.08,,0.19,-1.35,0.17,-0.3942899999999999,0,0,1,-0.4,1,0,-1.22,0,0.71
93.0,0,1,3.647,1,0.0,345,0,inst_2,-0.01,1.75,-0.24,0.19,0,1,-0.57,-0.28,0.57,0.0,-0.31,0.92,-0.34,-2.23998,1,0,0,1.24,1,0,1.55,1,0.67
106.0,0,2,2.753,1,,346,0,,0.06,-0.97,-0.38,0.23,0,0,0.59,-0.66,-0.45,,0.15,-0.56,1.07,1.9457100000000005,1,1,1,2.62,0,1,-0.56,0,0.24
110.0,0,0,3.451,1,0.0,73,0,inst_7,-0.98,0.99,-0.74,-1.61,0,0,-0.73,1.44,-0.85,,-0.98,0.05,0.42,0.4494199999999999,0,0,1,0.97,1,0,0.7,1,0.98
104.0,0,0,3.583,1,,266,0,,0.13,-0.13,-1.45,-0.29,1,1,0.85,-0.17,-1.37,0.0,2.11,-0.25,0.3,0.07489999999999998,1,0,0,-0.35,0,1,-0.56,1,1.77
86.0,0,0,2.39,0,1.0,73,0,inst_2,-1.14,-1.65,1.95,-0.18,0,1,-1.77,-0.64,-2.05,0.0,-0.46,0.02,1.48,2.5372000000000003,0,1,1,1.21,1,0,0.08,0,-1.73
110.0,0,1,3.7880000000000003,1,1.0,320,0,inst_6,1.35,0.92,-0.92,1.4,0,0,-0.45,-0.68,-0.15,,0.52,0.45,0.1,-0.6212,1,1,1,2.14,1,0,0.54,0,-0.16
99.0,0,1,3.5210000000000004,1,0.0,347,0,inst_3,0.59,0.69,-0.82,0.22,1,1,0.43,0.62,0.3,,-2.34,-2.28,-0.9,-4.1689,1,1,0,-0.69,0,0,1.66,0,0.3
68.0,0,1,2.447,0,1.0,348,0,inst_7,0.5,0.41,0.75,-0.69,1,1,0.66,1.29,-0.41,0.0,-0.84,0.42,-0.4,-1.9788,0,1,1,-0.77,0,1,-1.05,1,-0.71
95.0,0,2,0.39799999999999996,1,0.0,256,1,inst_3,-1.22,0.02,1.54,-1.11,0,0,-0.59,0.12,0.13,,-1.33,-0.21,-0.06,-1.02388,0,0,1,-1.01,1,0,0.17,1,0.31
104.0,0,1,3.1689999999999996,1,,272,0,inst_5,1.24,0.9,0.02,0.01,0,0,-1.25,-0.93,1.5,,-0.57,0.62,-0.82,-3.59858,1,1,1,0.49,0,0,-2.34,0,-0.93
91.0,0,2,2.623,1,,292,0,,0.56,0.04,0.12,-0.68,0,0,0.07,0.48,0.07,0.0,0.9,-2.2,0.23,-0.3967099999999999,1,1,0,0.17,1,0,-0.34,1,-0.56
111.0,0,0,3.594,1,0.0,232,0,inst_6,2.08,0.58,0.24,0.68,0,1,-0.19,-0.47,1.2,,1.58,0.56,-1.08,-4.88152,1,0,1,1.21,1,1,0.77,1,0.05
89.0,0,5,1.379,1,1.0,349,0,inst_2,1.61,0.85,-0.59,-1.4,0,1,-0.71,-0.51,-0.87,,-0.44,0.71,0.86,0.18594000000000002,1,0,0,-0.7,1,1,1.15,0,-0.65
84.0,0,0,3.457,1,1.0,87,0,inst_6,1.69,-1.01,1.18,-0.12,1,1,-0.32,0.62,-0.1,,-0.07,0.27,-0.83,-3.86931,0,1,1,0.47,0,0,1.49,0,2.3
101.0,0,0,3.957,1,0.0,350,0,inst_4,-0.58,1.18,-0.47,0.01,0,0,-1.03,-0.79,-3.48,,0.96,0.17,-0.14,-1.55398,1,1,1,-0.36,0,1,0.09,1,1.16
94.0,0,1,3.145,1,0.0,230,0,inst_2,-0.4,-0.57,0.63,1.12,1,1,1.56,0.28,0.08,,0.89,0.34,-1.26,-4.9627,0,1,1,1.91,1,1,0.98,1,-0.43
107.0,0,1,3.128,1,0.0,247,0,inst_4,0.77,0.29,-0.15,-0.4,0,0,-0.0,1.01,0.24,1.0,0.59,-1.59,-0.45,-2.4076000000000004,1,0,1,1.92,0,0,-0.66,0,-0.09
110.0,0,0,3.5260000000000002,1,0.0,134,0,inst_8,1.61,-1.36,-0.38,-2.13,0,0,-2.05,-1.55,1.1,,-0.9,1.15,0.41,0.4456599999999997,1,1,0,1.27,0,0,0.55,1,-0.9
114.0,0,3,3.0639999999999996,1,0.0,11,0,inst_3,-1.34,0.6,0.47,-0.21,1,1,-1.28,-0.73,0.91,0.0,-1.64,-0.01,-0.86,-3.63504,1,0,0,1.3,0,0,1.43,0,-0.72
91.0,0,2,2.273,1,0.0,351,0,inst_6,0.41,-1.78,0.6,-0.02,1,0,-0.85,-1.62,-0.56,1.0,-0.91,-0.37,-0.02,-1.04546,0,1,1,-1.16,1,1,0.51,0,0.24
100.0,0,1,3.6919999999999997,1,,172,0,inst_2,-0.16,1.58,-0.34,-0.14,0,1,-0.38,0.37,2.03,0.0,1.75,-1.32,-0.61,-3.25212,0,0,0,2.24,1,1,1.92,0,-0.79
99.0,0,1,2.917,1,0.0,352,0,inst_7,-0.53,1.18,2.33,0.53,1,0,-0.22,-1.12,-0.08,0.0,1.16,0.24,-0.58,-2.69186,0,1,1,0.22,0,1,0.43,1,-1.18
79.0,0,1,3.59,0,0.0,126,0,inst_2,0.62,0.0,0.91,-1.25,1,1,-1.06,0.26,-0.15,,1.93,2.19,0.39,0.4000999999999999,1,0,0,-0.29,0,1,0.67,1,0.65
104.0,0,2,2.099,1,1.0,24,0,inst_1,0.43,0.92,-0.61,1.05,0,1,-0.0,0.29,-0.47,1.0,0.13,-1.12,-0.21,-1.44079,0,1,1,-0.61,1,1,0.16,1,1.48
98.0,0,0,2.8710000000000004,1,1.0,232,0,inst_2,0.17,0.84,0.43,-1.75,1,1,0.58,0.13,1.54,,-2.36,0.13,0.14,-0.59806,0,0,1,1.31,0,1,-0.85,0,1.53
102.0,0,3,3.428,1,0.0,353,0,inst_8,2.8,0.7,0.01,0.68,1,0,-1.07,-0.73,2.48,,0.7,0.11,0.78,1.6738400000000002,1,1,0,0.9,1,1,0.65,0,1.37
85.0,0,2,3.054,1,0.0,240,0,inst_6,-0.16,-1.29,0.03,-0.71,0,0,1.54,0.54,-0.62,,1.12,-3.05,-1.28,-4.90912,0,1,1,0.75,1,0,-0.44,0,-0.12
106.0,0,2,3.378,1,1.0,354,0,inst_4,1.01,0.54,0.61,0.51,1,1,0.93,-0.25,0.08,,1.07,-0.68,-0.65,-3.1957,0,1,1,-3.36,1,1,0.41,1,-1.24
103.0,0,2,2.818,1,0.0,172,0,inst_4,-1.84,-0.93,-0.37,0.84,0,1,0.97,1.31,0.79,,2.2,0.03,1.52,3.28336,0,1,1,1.03,0,0,-1.05,0,-0.51
119.0,0,2,3.214,1,0.0,286,0,inst_8,-0.43,2.27,-0.55,0.87,0,1,1.52,0.98,-2.42,1.0,-0.67,1.27,-0.08,-1.25712,1,1,1,0.18,1,1,-2.51,1,-0.05
100.0,0,6,2.278,1,,355,0,inst_5,0.66,0.69,0.18,1.01,0,1,0.96,0.0,-2.04,,-0.49,-0.34,1.3,1.9614000000000005,0,0,1,0.12,0,0,-1.1,1,-0.19
98.0,0,6,0.41600000000000004,1,0.0,351,0,inst_5,-2.98,1.65,2.16,0.08,1,0,0.56,-1.41,-0.65,1.0,0.19,-0.51,1.07,-0.55488,1,1,0,-1.37,1,1,0.0,1,0.83
90.0,0,1,3.015,1,0.0,83,0,inst_5,0.99,0.7,-0.11,-0.38,0,0,0.51,0.33,0.28,,1.02,0.47,1.38,3.1607000000000003,0,1,1,-0.15,0,0,-0.51,0,-0.73
104.0,0,0,2.654,1,1.0,356,0,inst_6,-0.68,1.79,-0.74,-0.74,1,0,0.01,-1.24,1.33,0.0,1.12,-0.22,-0.38,-2.00852,1,0,0,0.66,0,0,-0.99,1,-1.05
116.0,0,0,2.9939999999999998,1,0.0,357,0,inst_8,0.21,0.32,1.47,-1.47,1,1,1.38,-0.68,-0.47,0.0,0.33,-1.62,0.64,0.91616,1,1,1,-0.16,0,1,-0.73,0,-0.25
119.0,0,0,3.425,1,1.0,48,0,inst_8,-0.25,0.7,0.2,-0.2,0,1,0.08,-0.13,1.87,,-0.71,-0.35,-0.14,-1.4795,1,0,1,1.32,1,1,0.91,1,2.0
98.0,0,0,2.928,1,0.0,129,0,inst_8,1.37,-0.19,1.23,-0.1,1,1,1.13,-0.97,0.13,0.0,0.17,0.9,0.92,1.6937600000000002,1,0,1,1.54,1,1,-2.22,0,0.32
